seed,update,parameter_id,shape,method,channel,delta_norm_sq,fraction_of_total_derivative_energy
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,97.49421713580371,0.43510792659660313
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,125.65924046412533,0.5608058937474213
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,9.344573071256594,0.0036950082828345584
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,1105.0922298925555,0.4369728730902852
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,1414.5383696909553,0.5593333106327262
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.6320269257251409,0.003101445149229237
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,9.124968583018854,0.044777506142167925
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,29.84590545629615,0.1464580620447165
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,164.18280672465707,0.8056681587082799
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.11938157713652969,0.000968558749387579
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,5.428865736496967,0.044045115958898026
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,17.541689013369183,0.14231807604203492
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,100.16748910260372,0.8126722757528819
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.5192665529466931,0.0042312906361384565
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.592714501139157,0.04557274171613209
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,18.3223134691934,0.14930103426582594
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,98.28706976847516,0.8009011086980787
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.2624469112779482,0.0005426527504613274
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,21.870873602583718,0.04522167800582271
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,71.86656452118288,0.14859610545130142
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,389.6398874409685,0.8056454373180101
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.5823473439337735,0.0028455750850273688
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,9.001310731286448,0.04398389692398271
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,30.056342239019195,0.14686695064953403
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,165.01138060217016,0.8063096333807661
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.12086094628380892,0.0009550627343531989
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,5.368145506923563,0.04241995354073346
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,18.167122516206916,0.14355953878529684
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,102.8919442785677,0.8130687758711543
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.4795556515994899,0.0038673453163001114
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.694472899176495,0.04592270578393818
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,18.49842622361414,0.1491793533789174
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,99.32952970982288,0.8010365224814398
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.2383059352199133,0.0004938214401787954
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,20.963696276448662,0.0434413128533849
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,71.11000881566113,0.14735531841484026
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,390.26556363973594,0.808714657110477
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.806838055141794,0.005606639050193162
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,9.146454820759665,0.06355782358318054
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,21.847689148752004,0.1518174636871182
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,112.10729756622656,0.7790226902918826
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.22654663399830796,0.0021602930249247218
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,6.292622473458798,0.060004901410272656
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,15.035048939252416,0.1433705316191607
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,83.31492145529539,0.7944706152348746
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.555536199022312,0.0061889617806132275
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,5.597389100422884,0.06235782164097457
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,13.590694082692611,0.15140739054956293
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,70.01935647994506,0.780051996467846
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.30934443229411657,0.0007996596355077697
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,24.3699717442475,0.06299671397935885
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,58.52593501171903,0.15129035137999722
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,303.6422063178156,0.784919302501044
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,0.9637971696465254,0.0020993896907093167
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,44.80299841094277,0.09759206183526713
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,134.88115927394384,0.2938046760964151
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,278.4369725302008,0.6065049037824015
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.3272103727557927,0.0012899694817450902
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,24.82962437856739,0.09788643746770956
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,73.9559745447773,0.29155845321162904
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,154.54480670575478,0.6092657837635386
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.6035164121154093,0.0024449780852343677
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,24.117943634643545,0.09770710864503364
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,72.08711393291964,0.2920407966636661
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,150.03122612279628,0.6078095849710414
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,1.240675345755306,0.0011530245725755923
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,106.49304566316802,0.09896956434102028
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,319.35924035661947,0.2967972668031734
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,648.9281768124262,0.6030829388697927
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.489261727459236,0.0049265491655252226
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,196.94325828170307,0.38977445964826996
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,305.84309897884174,0.6053003777926503
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.6001019165646073,0.005483605416177798
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,114.00012767977582,0.39068243786116247
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,176.1976056208702,0.6038353772955758
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.282521747645293,0.004688464594229718
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,106.55677239105303,0.38953542546010517
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,165.70977032393313,0.6057787265659473
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,6.473865068479733,0.0051120521373542675
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,490.9738038625082,0.3876947784470413
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,768.9462471416011,0.6071941976902929
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.3848571039887778,0.00908572323397587
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,3.847870456251357,0.09084069293082796
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,7.857761526572152,0.18550637555881025
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,30.268314735437446,0.7145756895085853
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.07428687823353929,0.002863790102703394
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,2.2949942511309107,0.08847298444131643
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,4.69686945942597,0.18106627430631617
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,18.874059950515157,0.7276028737429504
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.29054211240624056,0.011524024265508062
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.346017452384617,0.09305212874195733
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,4.75942208525889,0.18877709377850713
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,17.815957271612135,0.7066497941071043
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.077675049265052,0.0014502949572323244
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,4.812449182886186,0.08985473260609696
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,9.680969226439517,0.18075638165759905
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,38.98740717671735,0.7279459821262934
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.4204051544492573,0.009755178462785534
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,3.896651047071539,0.09041879236989961
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,8.001868320252989,0.1856772037013632
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,30.776925742497113,0.7141549050398135
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.10054302859915326,0.003805135705864824
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,2.3080310338989656,0.08734938085410948
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,4.724470108656082,0.17880155543563683
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,19.290170266594814,0.7300527612538027
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.31896902604358734,0.012259120941108656
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.467262085572093,0.09482570980514911
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,4.842294822779749,0.18610671575631096
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,18.390568054615336,0.7068153317382314
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.07035585785992461,0.0013184623229632487
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,4.675966738174769,0.08762718777428885
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,9.734097518711575,0.18241609464876773
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,38.88198301156821,0.7286447952196815
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.48301522750425074,0.007943166865464799
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,4.375505662725855,0.07195502257640882
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,10.752630320227148,0.17682659264705847
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,45.19806680582386,0.7432804727298685
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.12869287216604924,0.0029823442065243203
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,2.924188424578218,0.06776549672132516
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,7.297268410708853,0.16910778197606982
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,32.80171154452014,0.7601508361912933
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.3238780118871913,0.008667241211106158
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,2.795295245988124,0.0748043932098607
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,6.592517424908,0.17642117282725542
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,27.656612281181715,0.7401136258874348
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.19979584968423622,0.0020311792799157916
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,6.952517265869268,0.07068119300780776
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,17.59780143964643,0.17890406488810223
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,73.61512191205446,0.748391473359206
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,1.1900950347658692,0.0018767286959922216
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,67.19841385969266,0.10596900913922161
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,171.2343336049288,0.27002918105502155
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,394.5115696162756,0.6221277813712219
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.39349486735143463,0.0011538069239774701
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,35.968521546516385,0.10546701532586616
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,91.50788538780942,0.26831971778857905
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,213.17131537488683,0.6250616210789379
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.6864066333132176,0.0020635013276418517
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,35.2322142994383,0.10591640210661875
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,88.94593081040617,0.2673925883112224
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,207.77787270792325,0.6246296224118136
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,2.048311154986637,0.0013710848218747883
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,160.68789103478784,0.10756018582455301
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,413.19334431353235,0.2765805973905676
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,918.0092809060206,0.6144909128313786
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.5308323226415546,0.004152422124497189
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,246.56880203427178,0.40455376660798564
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,360.38418370149026,0.5912945098468597
